card_id,amount,hour,txn_type,merchant_category,txns_last_24h,avg_amount_7d,is_fraud
3974636961678218,285.59,9,pos,grocery,2,1381.85,0
3974636961678218,1250.6,13,atm,travel,2,1381.85,0
3974636961678218,790.68,22,atm,grocery,5,1381.85,0
3974636961678218,2808.43,15,pos,fuel,1,1381.85,0
3974636961678218,1171.71,20,atm,electronics,5,1381.85,0
3974636961678218,933.47,10,atm,fuel,4,1381.85,0
3974636961678218,1060.56,6,online,travel,2,1381.85,0
3974636961678218,1186.64,19,pos,fuel,2,1381.85,0
3974636961678218,1794.44,8,pos,grocery,1,1381.85,0
3974636961678218,1210.51,4,atm,travel,5,1381.85,0
3974636961678218,727.2,12,atm,grocery,5,1381.85,0
3974636961678218,1299.55,7,online,electronics,2,1381.85,0
3974636961678218,2582.42,20,online,electronics,5,1381.85,0
3974636961678218,1889.43,14,online,travel,4,1381.85,0
3974636961678218,1419.93,4,pos,fuel,4,1381.85,0
3974636961678218,1442.1,1,atm,grocery,5,1381.85,0
3974636961678218,1775.31,20,pos,fuel,3,1381.85,0
3974636961678218,1400.08,11,online,fuel,6,1381.85,0
3974636961678218,1284.76,7,atm,travel,3,1381.85,0
9940029541650993,522.37,22,atm,grocery,3,301.39,0
9940029541650993,172.65,20,atm,travel,4,301.39,0
9940029541650993,43.65,19,atm,electronics,2,301.39,0
9940029541650993,754.83,11,atm,fuel,4,301.39,0
9940029541650993,147.18,4,pos,grocery,6,301.39,0
9940029541650993,239.73,16,pos,electronics,3,301.39,0
9940029541650993,460.0,22,atm,travel,1,301.39,0
9940029541650993,355.89,14,online,grocery,1,301.39,0
9940029541650993,154.44,1,atm,travel,6,301.39,0
9940029541650993,324.2,0,atm,fuel,3,301.39,0
9940029541650993,100.81,2,online,electronics,1,301.39,0
9940029541650993,311.23,5,pos,fuel,6,301.39,0
9940029541650993,316.83,21,atm,fuel,3,301.39,0
9940029541650993,337.35,20,online,grocery,4,301.39,0
9940029541650993,314.11,3,atm,travel,3,301.39,0
9940029541650993,268.43,1,atm,fuel,3,301.39,0
9940029541650993,475.93,4,pos,fuel,5,301.39,0
9940029541650993,173.94,13,pos,electronics,2,301.39,0
9940029541650993,141.96,18,pos,grocery,1,301.39,0
9940029541650993,116.17,15,atm,electronics,4,301.39,0
5964838476242822,1413.72,22,online,electronics,4,1346.25,0
5964838476242822,343.41,10,online,grocery,6,1346.25,0
5964838476242822,2967.3,15,atm,electronics,6,1346.25,0
5964838476242822,1820.92,13,atm,fuel,6,1346.25,0
5964838476242822,590.08,10,atm,travel,1,1346.25,0
5964838476242822,1031.81,10,online,fuel,3,1346.25,0
5964838476242822,752.62,17,online,electronics,3,1346.25,0
5964838476242822,1094.76,12,pos,travel,5,1346.25,0
5964838476242822,1367.77,20,atm,grocery,2,1346.25,0
5964838476242822,1890.98,18,pos,travel,3,1346.25,0
5964838476242822,2159.64,14,pos,electronics,1,1346.25,0
5964838476242822,2216.87,20,pos,grocery,5,1346.25,0
5964838476242822,1723.42,16,online,fuel,3,1346.25,0
5964838476242822,1964.13,15,atm,travel,1,1346.25,0
5964838476242822,638.75,9,atm,grocery,1,1346.25,0
5964838476242822,1564.69,20,atm,grocery,4,1346.25,0
5964838476242822,1602.47,18,online,electronics,3,1346.25,0
5964838476242822,1811.62,3,atm,electronics,4,1346.25,0
5964838476242822,921.25,3,pos,grocery,2,1346.25,0
5964838476242822,1247.86,9,pos,electronics,6,1346.25,0
4078257367238390,702.83,7,online,grocery,1,1040.73,0
4078257367238390,621.54,2,online,fuel,3,1040.73,0
4078257367238390,1380.49,23,atm,travel,5,1040.73,0
4078257367238390,797.91,8,pos,grocery,1,1040.73,0
4078257367238390,1136.86,8,pos,travel,3,1040.73,0
4078257367238390,694.86,2,online,travel,6,1040.73,0
4078257367238390,1294.41,19,online,fuel,2,1040.73,0
4078257367238390,274.63,14,online,electronics,3,1040.73,0
4078257367238390,334.54,21,online,electronics,5,1040.73,0
4078257367238390,812.43,20,atm,electronics,5,1040.73,0
4078257367238390,1981.77,21,online,electronics,4,1040.73,0
4078257367238390,1069.58,14,online,fuel,3,1040.73,0
4078257367238390,1403.72,21,atm,grocery,5,1040.73,0
4078257367238390,1331.98,23,online,grocery,1,1040.73,0
4078257367238390,1504.93,8,pos,grocery,1,1040.73,0
4078257367238390,1002.95,17,pos,grocery,3,1040.73,0
4078257367238390,508.63,0,online,travel,5,1040.73,1
4078257367238390,863.55,10,pos,travel,2,1040.73,0
4078257367238390,1541.78,4,pos,grocery,6,1040.73,0
4078257367238390,581.49,22,atm,travel,1,1040.73,0
3982271816261101,1815.95,7,atm,grocery,5,1150.38,0
3982271816261101,960.5,3,online,electronics,2,1150.38,0
3982271816261101,1858.09,23,atm,grocery,4,1150.38,0
3982271816261101,885.17,14,online,grocery,6,1150.38,0
3982271816261101,2049.33,20,atm,travel,1,1150.38,0
3982271816261101,1145.4,8,atm,fuel,5,1150.38,0
3982271816261101,1455.47,8,pos,travel,2,1150.38,0
3982271816261101,204.62,0,atm,fuel,5,1150.38,0
3982271816261101,488.42,23,online,grocery,4,1150.38,0
3982271816261101,1671.78,13,pos,electronics,5,1150.38,0
3982271816261101,1808.75,5,atm,travel,4,1150.38,0
3982271816261101,1654.06,9,online,electronics,5,1150.38,1
3982271816261101,423.61,4,pos,travel,3,1150.38,0
3982271816261101,1465.03,21,online,travel,5,1150.38,0
3982271816261101,1134.23,19,pos,electronics,6,1150.38,0
3982271816261101,504.98,21,atm,grocery,2,1150.38,0
3982271816261101,1779.5,18,pos,electronics,1,1150.38,0
3982271816261101,562.02,5,online,travel,5,1150.38,0
3982271816261101,391.35,13,atm,fuel,2,1150.38,0
3982271816261101,1779.62,15,online,electronics,1,1150.38,0
2497883686992597,1883.72,10,pos,grocery,6,1815.1,0
2497883686992597,714.27,2,pos,grocery,6,1815.1,0
2497883686992597,1036.7,9,atm,travel,1,1815.1,0
2497883686992597,390.45,18,pos,travel,3,1815.1,0
2497883686992597,772.27,13,online,travel,3,1815.1,0
2497883686992597,85.34,2,online,grocery,1,1815.1,0
2497883686992597,804.3,8,online,grocery,4,1815.1,0
2497883686992597,2093.82,19,online,grocery,5,1815.1,0
2497883686992597,1072.54,3,online,travel,1,1815.1,0
2497883686992597,2095.25,12,online,fuel,6,1815.1,0
2497883686992597,1709.57,10,atm,electronics,6,1815.1,0
2497883686992597,2708.79,13,online,fuel,3,1815.1,0
2497883686992597,2328.56,12,online,fuel,2,1815.1,0
2497883686992597,1988.07,1,online,travel,3,1815.1,0
2497883686992597,2657.31,6,pos,fuel,4,1815.1,0
2497883686992597,2225.66,0,atm,travel,1,1815.1,0
2497883686992597,1963.42,10,online,fuel,6,1815.1,0
2497883686992597,595.45,7,online,fuel,5,1815.1,0
2497883686992597,2579.63,6,pos,electronics,4,1815.1,0
2497883686992597,1782.23,14,atm,grocery,2,1815.1,0
7930453381988750,646.0,1,atm,fuel,5,534.03,0
7930453381988750,626.04,18,atm,grocery,2,534.03,0
7930453381988750,560.3,0,pos,fuel,6,534.03,0
7930453381988750,736.83,15,online,travel,1,534.03,0
7930453381988750,77.11,9,online,grocery,3,534.03,0
7930453381988750,432.4,1,pos,travel,4,534.03,0
7930453381988750,668.32,21,online,travel,1,534.03,0
7930453381988750,594.42,18,pos,fuel,1,534.03,0
7930453381988750,607.44,15,pos,fuel,2,534.03,0
7930453381988750,426.85,13,atm,grocery,1,534.03,0
7930453381988750,705.23,11,atm,fuel,3,534.03,0
7930453381988750,708.96,20,online,fuel,6,534.03,0
7930453381988750,512.71,18,pos,fuel,2,534.03,0
7930453381988750,513.04,20,online,grocery,3,534.03,0
7930453381988750,195.08,23,atm,fuel,4,534.03,0
7930453381988750,981.84,12,atm,fuel,4,534.03,0
7930453381988750,431.39,4,pos,grocery,1,534.03,0
7930453381988750,544.75,14,atm,grocery,5,534.03,0
7930453381988750,750.27,13,pos,travel,2,534.03,0
7930453381988750,576.45,16,online,grocery,5,534.03,0
4597761601855718,452.64,11,pos,fuel,4,313.82,0
4597761601855718,56.88,16,pos,grocery,3,313.82,0
4597761601855718,756.18,17,pos,grocery,3,313.82,0
4597761601855718,164.54,8,pos,electronics,2,313.82,0
4597761601855718,247.32,3,atm,travel,4,313.82,0
4597761601855718,228.26,5,atm,grocery,2,313.82,0
4597761601855718,140.98,0,atm,fuel,6,313.82,0
4597761601855718,283.64,17,pos,travel,2,313.82,0
4597761601855718,316.4,14,online,grocery,1,313.82,0
4597761601855718,228.91,13,online,travel,3,313.82,0
4597761601855718,332.53,13,pos,grocery,3,313.82,0
4597761601855718,235.92,6,atm,electronics,2,313.82,0
4597761601855718,207.39,10,atm,fuel,1,313.82,0
4597761601855718,134.34,22,atm,fuel,2,313.82,0
4597761601855718,364.75,2,pos,travel,5,313.82,0
4597761601855718,94.95,13,atm,fuel,6,313.82,0
4597761601855718,246.61,10,pos,grocery,3,313.82,0
4597761601855718,362.48,19,pos,electronics,2,313.82,0
4597761601855718,148.99,3,online,electronics,5,313.82,1
4597761601855718,443.51,20,atm,grocery,2,313.82,0
1089410591587948,215.17,22,online,fuel,4,805.14,0
1089410591587948,773.15,0,atm,fuel,3,805.14,0
1089410591587948,1539.17,8,online,electronics,3,805.14,0
1089410591587948,1202.41,16,atm,travel,2,805.14,0
1089410591587948,1130.25,19,online,electronics,2,805.14,0
1089410591587948,289.74,9,pos,electronics,3,805.14,0
1089410591587948,659.04,23,pos,grocery,6,805.14,0
1089410591587948,769.84,16,atm,fuel,6,805.14,0
1089410591587948,429.28,10,pos,travel,3,805.14,0
1089410591587948,684.09,11,atm,travel,3,805.14,0
1089410591587948,165.44,2,online,fuel,4,805.14,0
1089410591587948,670.82,14,online,fuel,4,805.14,0
1089410591587948,860.59,22,online,electronics,3,805.14,0
1089410591587948,1254.42,4,pos,travel,4,805.14,0
1089410591587948,1310.16,17,atm,fuel,3,805.14,0
1089410591587948,1617.1,10,online,grocery,5,805.14,0
1089410591587948,704.01,6,online,electronics,1,805.14,0
1089410591587948,679.04,15,atm,fuel,1,805.14,0
1089410591587948,887.59,18,atm,fuel,4,805.14,0
1089410591587948,619.96,23,atm,electronics,4,805.14,0
5640261626815726,518.88,14,atm,grocery,4,529.76,0
5640261626815726,246.78,5,pos,electronics,5,529.76,0
5640261626815726,797.1,17,pos,electronics,4,529.76,0
5640261626815726,152.73,21,pos,grocery,3,529.76,0
5640261626815726,274.94,8,atm,travel,6,529.76,0
5640261626815726,848.04,2,pos,electronics,6,529.76,0
5640261626815726,725.22,11,pos,electronics,5,529.76,0
5640261626815726,495.57,23,atm,grocery,3,529.76,0
5640261626815726,836.7,16,atm,grocery,5,529.76,0
5640261626815726,729.91,11,atm,fuel,5,529.76,0
5640261626815726,485.29,6,pos,fuel,5,529.76,0
5640261626815726,651.47,4,atm,travel,6,529.76,0
5640261626815726,594.51,13,pos,travel,3,529.76,0
5640261626815726,359.41,23,online,electronics,2,529.76,0
5640261626815726,279.18,16,atm,electronics,2,529.76,0
5640261626815726,651.52,17,online,grocery,5,529.76,0
5640261626815726,688.2,18,online,fuel,6,529.76,0
5640261626815726,64.82,0,pos,travel,5,529.76,0
5640261626815726,49.02,0,atm,travel,2,529.76,0
5640261626815726,767.35,22,atm,grocery,1,529.76,0
4523136802248955,773.36,13,online,travel,1,891.38,0
4523136802248955,698.7,23,pos,travel,6,891.38,0
4523136802248955,455.9,18,online,travel,3,891.38,0
4523136802248955,2351.31,4,pos,fuel,6,891.38,0
4523136802248955,736.08,16,atm,electronics,1,891.38,0
4523136802248955,1163.67,1,pos,travel,6,891.38,0
4523136802248955,1065.78,18,pos,fuel,6,891.38,0
4523136802248955,1283.43,22,atm,grocery,3,891.38,0
4523136802248955,827.65,20,pos,electronics,5,891.38,0
4523136802248955,562.25,5,online,grocery,5,891.38,0
4523136802248955,1163.19,7,pos,grocery,2,891.38,0
4523136802248955,387.21,1,atm,travel,5,891.38,0
4523136802248955,1544.66,16,atm,fuel,4,891.38,0
4523136802248955,689.23,6,online,travel,1,891.38,0
4523136802248955,490.38,20,pos,grocery,4,891.38,0
4523136802248955,858.74,5,atm,grocery,5,891.38,0
4523136802248955,1050.7,2,online,fuel,6,891.38,1
4523136802248955,1187.62,9,online,fuel,2,891.38,0
4523136802248955,634.52,11,pos,fuel,3,891.38,0
4523136802248955,977.27,14,atm,fuel,3,891.38,0
9477173521391962,457.43,3,online,grocery,4,1661.43,0
9477173521391962,1412.02,6,online,travel,3,1661.43,0
9477173521391962,1003.76,20,atm,travel,2,1661.43,0
9477173521391962,3223.16,12,pos,fuel,2,1661.43,0
9477173521391962,2952.21,9,pos,travel,3,1661.43,0
9477173521391962,2082.94,9,pos,fuel,2,1661.43,0
9477173521391962,1928.34,6,atm,fuel,6,1661.43,0
9477173521391962,2207.12,4,atm,travel,4,1661.43,0
9477173521391962,1932.78,8,pos,fuel,5,1661.43,0
9477173521391962,1325.59,18,pos,travel,5,1661.43,0
9477173521391962,3016.08,13,atm,grocery,2,1661.43,0
9477173521391962,811.9,5,atm,grocery,1,1661.43,0
9477173521391962,3133.23,0,pos,electronics,6,1661.43,0
9477173521391962,2387.64,6,online,grocery,1,1661.43,0
9477173521391962,1671.96,12,atm,travel,2,1661.43,0
9477173521391962,1917.26,12,online,fuel,1,1661.43,0
9477173521391962,1164.54,14,atm,travel,4,1661.43,0
9477173521391962,2444.21,22,atm,electronics,6,1661.43,0
9477173521391962,2000.67,15,online,grocery,6,1661.43,0
9477173521391962,1146.51,21,online,fuel,2,1661.43,0
8412495065395527,438.84,13,pos,grocery,4,848.01,0
8412495065395527,790.3,13,atm,electronics,4,848.01,0
8412495065395527,1803.76,5,pos,travel,4,848.01,0
8412495065395527,286.22,5,online,travel,6,848.01,0
8412495065395527,946.62,11,atm,electronics,6,848.01,0
8412495065395527,910.36,17,atm,travel,5,848.01,0
8412495065395527,422.63,14,atm,fuel,1,848.01,0
8412495065395527,701.97,6,atm,electronics,2,848.01,0
8412495065395527,721.04,12,pos,grocery,1,848.01,0
8412495065395527,166.62,14,pos,travel,5,848.01,0
8412495065395527,1082.4,15,atm,grocery,2,848.01,0
8412495065395527,1284.81,18,atm,electronics,4,848.01,0
8412495065395527,1714.71,14,pos,electronics,3,848.01,0
8412495065395527,380.73,14,pos,fuel,5,848.01,0
8412495065395527,424.8,7,atm,fuel,6,848.01,0
8412495065395527,864.65,23,atm,fuel,5,848.01,0
8412495065395527,767.54,21,pos,fuel,5,848.01,0
8412495065395527,1203.1,4,online,travel,1,848.01,0
8412495065395527,969.61,0,pos,electronics,5,848.01,0
8412495065395527,912.03,17,pos,grocery,6,848.01,0
3513409758152586,782.55,23,online,grocery,6,727.05,1
3513409758152586,926.42,18,atm,fuel,2,727.05,0
3513409758152586,1073.03,12,atm,fuel,3,727.05,0
3513409758152586,859.42,20,pos,travel,4,727.05,0
3513409758152586,900.54,8,atm,travel,6,727.05,0
3513409758152586,36.94,13,atm,electronics,2,727.05,0
3513409758152586,688.71,20,atm,electronics,5,727.05,0
3513409758152586,810.4,5,pos,travel,1,727.05,0
3513409758152586,304.7,21,online,electronics,5,727.05,0
3513409758152586,1176.16,1,atm,electronics,4,727.05,0
3513409758152586,579.48,9,atm,travel,2,727.05,0
3513409758152586,1134.82,17,online,electronics,6,727.05,0
3513409758152586,534.48,14,pos,fuel,1,727.05,0
3513409758152586,818.09,5,pos,electronics,3,727.05,0
3513409758152586,640.13,0,atm,electronics,6,727.05,0
3513409758152586,709.46,10,online,travel,3,727.05,0
3513409758152586,622.49,18,online,fuel,2,727.05,0
3513409758152586,305.91,8,atm,grocery,1,727.05,0
3513409758152586,683.08,3,online,electronics,3,727.05,0
3513409758152586,987.85,18,pos,grocery,6,727.05,0
8527686358996309,1942.33,1,atm,grocery,4,1420.51,0
8527686358996309,2017.66,8,online,grocery,6,1420.51,0
8527686358996309,326.44,10,online,electronics,3,1420.51,0
8527686358996309,589.76,12,pos,travel,3,1420.51,0
8527686358996309,1311.29,14,online,fuel,4,1420.51,0
8527686358996309,715.31,18,atm,fuel,2,1420.51,0
8527686358996309,1824.38,3,atm,travel,4,1420.51,0
8527686358996309,442.81,23,pos,electronics,2,1420.51,0
8527686358996309,877.98,13,atm,grocery,1,1420.51,0
8527686358996309,969.33,23,pos,grocery,5,1420.51,0
8527686358996309,114.45,7,atm,electronics,4,1420.51,0
8527686358996309,3115.06,21,online,fuel,2,1420.51,0
8527686358996309,1716.57,4,online,grocery,6,1420.51,0
8527686358996309,997.78,16,atm,fuel,3,1420.51,0
8527686358996309,2207.21,10,atm,grocery,1,1420.51,0
8527686358996309,1085.96,1,online,fuel,6,1420.51,1
8527686358996309,849.66,6,pos,travel,6,1420.51,0
8527686358996309,842.25,10,online,fuel,3,1420.51,0
8527686358996309,1592.12,22,atm,grocery,3,1420.51,0
8527686358996309,1347.93,3,pos,grocery,6,1420.51,0
8813940484331383,889.99,12,atm,fuel,3,1567.07,0
8813940484331383,279.42,14,online,electronics,6,1567.07,0
8813940484331383,1650.14,3,atm,travel,6,1567.07,0
8813940484331383,1473.29,1,online,travel,3,1567.07,0
8813940484331383,1189.71,18,pos,electronics,6,1567.07,0
8813940484331383,2146.51,12,atm,grocery,3,1567.07,0
8813940484331383,1347.7,5,online,grocery,2,1567.07,0
8813940484331383,2083.24,22,pos,travel,4,1567.07,0
8813940484331383,1033.8,5,online,electronics,2,1567.07,0
8813940484331383,409.08,12,atm,fuel,6,1567.07,0
8813940484331383,1428.95,9,pos,travel,2,1567.07,0
8813940484331383,1110.23,13,atm,fuel,3,1567.07,0
8813940484331383,333.45,22,online,fuel,1,1567.07,0
8813940484331383,3020.62,5,pos,travel,4,1567.07,0
8813940484331383,1686.11,12,atm,electronics,6,1567.07,0
8813940484331383,1541.18,5,atm,travel,1,1567.07,0
8813940484331383,884.33,7,atm,grocery,4,1567.07,0
8813940484331383,1128.87,11,online,travel,3,1567.07,0
8813940484331383,1296.08,0,atm,grocery,1,1567.07,0
8813940484331383,3277.5,19,atm,fuel,5,1567.07,0
5730273272412870,268.34,5,online,fuel,1,704.76,0
5730273272412870,456.63,15,online,travel,6,704.76,0
5730273272412870,1193.89,23,atm,travel,5,704.76,0
5730273272412870,698.07,0,atm,fuel,6,704.76,0
5730273272412870,533.43,12,pos,electronics,1,704.76,0
5730273272412870,231.22,8,pos,travel,5,704.76,0
5730273272412870,595.37,16,online,electronics,6,704.76,0
5730273272412870,1040.84,22,atm,fuel,6,704.76,0
5730273272412870,915.32,21,online,electronics,2,704.76,0
5730273272412870,498.89,11,pos,grocery,5,704.76,0
5730273272412870,849.46,8,online,grocery,1,704.76,0
5730273272412870,253.5,10,atm,grocery,6,704.76,0
5730273272412870,331.87,14,atm,electronics,1,704.76,0
5730273272412870,804.61,18,online,electronics,5,704.76,1
5730273272412870,505.45,18,pos,grocery,6,704.76,0
5730273272412870,957.79,13,atm,electronics,2,704.76,0
5730273272412870,581.99,4,atm,fuel,1,704.76,0
5730273272412870,1199.98,10,atm,fuel,4,704.76,0
5730273272412870,332.12,19,pos,fuel,3,704.76,0
5730273272412870,1303.7,1,atm,electronics,4,704.76,0
2557717032411147,1352.55,11,online,fuel,4,1374.95,0
2557717032411147,1007.23,21,online,grocery,1,1374.95,0
2557717032411147,55.14,11,pos,electronics,1,1374.95,0
2557717032411147,2362.81,1,atm,grocery,4,1374.95,0
2557717032411147,1589.02,1,online,electronics,5,1374.95,0
2557717032411147,972.43,5,pos,electronics,6,1374.95,0
2557717032411147,1355.35,10,online,travel,1,1374.95,0
2557717032411147,1062.26,14,atm,grocery,2,1374.95,0
2557717032411147,1644.67,6,online,travel,2,1374.95,0
2557717032411147,950.09,0,atm,fuel,6,1374.95,0
2557717032411147,1492.23,13,atm,grocery,6,1374.95,0
2557717032411147,1479.8,15,atm,fuel,2,1374.95,0
2557717032411147,1425.45,16,pos,fuel,5,1374.95,0
2557717032411147,1607.55,16,atm,electronics,4,1374.95,0
2557717032411147,2082.34,13,online,travel,3,1374.95,0
2557717032411147,1694.25,23,online,grocery,2,1374.95,0
2557717032411147,2624.8,8,online,electronics,6,1374.95,1
2557717032411147,1319.01,11,pos,fuel,2,1374.95,0
2557717032411147,859.55,18,atm,travel,1,1374.95,0
2557717032411147,1699.7,22,online,travel,3,1374.95,0
9402718906209132,665.24,8,online,grocery,1,621.11,0
9402718906209132,766.62,5,online,fuel,4,621.11,0
9402718906209132,543.73,20,online,grocery,4,621.11,0
9402718906209132,1118.67,22,atm,grocery,5,621.11,0
9402718906209132,1320.91,5,online,travel,2,621.11,0
9402718906209132,628.36,17,pos,electronics,4,621.11,0
9402718906209132,1164.59,8,online,fuel,1,621.11,0
9402718906209132,354.78,15,online,fuel,6,621.11,1
9402718906209132,807.14,6,atm,fuel,5,621.11,0
9402718906209132,646.87,9,online,fuel,2,621.11,0
9402718906209132,92.35,13,online,electronics,4,621.11,0
9402718906209132,479.45,13,atm,grocery,1,621.11,0
9402718906209132,349.3,9,atm,electronics,6,621.11,0
9402718906209132,962.02,5,pos,travel,3,621.11,0
9402718906209132,972.4,19,pos,electronics,5,621.11,0
9402718906209132,390.98,13,online,travel,2,621.11,0
9402718906209132,37.1,2,atm,electronics,1,621.11,0
9402718906209132,445.33,17,atm,fuel,3,621.11,0
9402718906209132,1156.38,15,pos,electronics,5,621.11,0
9402718906209132,681.62,1,pos,fuel,4,621.11,0
8307338454304622,1259.31,4,pos,fuel,5,1081.84,0
8307338454304622,614.09,13,online,electronics,6,1081.84,0
8307338454304622,1582.04,18,atm,grocery,6,1081.84,0
8307338454304622,1678.81,19,online,fuel,4,1081.84,0
8307338454304622,909.75,0,online,grocery,6,1081.84,0
8307338454304622,73.1,13,atm,travel,6,1081.84,0
8307338454304622,940.88,17,atm,grocery,2,1081.84,0
8307338454304622,1459.23,4,pos,travel,3,1081.84,0
8307338454304622,286.57,6,pos,electronics,2,1081.84,0
8307338454304622,1432.51,2,atm,fuel,5,1081.84,0
8307338454304622,1339.8,19,atm,electronics,2,1081.84,0
8307338454304622,731.41,0,online,grocery,5,1081.84,0
8307338454304622,905.58,9,atm,electronics,2,1081.84,0
8307338454304622,1761.96,0,atm,electronics,6,1081.84,0
8307338454304622,53.11,13,atm,travel,1,1081.84,0
8307338454304622,432.08,22,online,fuel,6,1081.84,0
8307338454304622,1503.28,14,atm,electronics,5,1081.84,0
8307338454304622,876.72,15,pos,grocery,4,1081.84,0
8307338454304622,1120.66,7,atm,fuel,1,1081.84,0
8307338454304622,1856.34,13,online,travel,4,1081.84,0
3888104029735999,1922.27,7,atm,travel,4,1203.2,0
3888104029735999,1255.43,19,atm,travel,1,1203.2,0
3888104029735999,1005.39,8,online,electronics,5,1203.2,0
3888104029735999,627.56,18,atm,electronics,2,1203.2,0
3888104029735999,1145.31,4,pos,travel,1,1203.2,0
3888104029735999,2378.88,7,online,grocery,2,1203.2,0
3888104029735999,1692.2,6,online,grocery,2,1203.2,0
3888104029735999,1264.68,6,online,travel,6,1203.2,0
3888104029735999,1159.71,16,online,grocery,5,1203.2,0
3888104029735999,911.85,19,pos,grocery,5,1203.2,0
3888104029735999,1308.89,18,online,grocery,2,1203.2,0
3888104029735999,1122.88,22,atm,grocery,6,1203.2,0
3888104029735999,544.86,14,pos,travel,2,1203.2,0
3888104029735999,323.01,1,pos,travel,5,1203.2,0
3888104029735999,1069.27,11,online,grocery,6,1203.2,0
3888104029735999,1506.48,14,online,grocery,4,1203.2,0
3888104029735999,1902.99,7,atm,fuel,4,1203.2,0
3888104029735999,1200.97,7,online,fuel,1,1203.2,0
3888104029735999,806.46,3,pos,grocery,2,1203.2,0
3888104029735999,2257.23,10,online,electronics,3,1203.2,0
1912787970244704,2048.63,8,online,electronics,1,1656.98,0
1912787970244704,2909.22,21,pos,grocery,5,1656.98,0
1912787970244704,2832.43,15,pos,electronics,6,1656.98,0
1912787970244704,2144.35,14,online,grocery,6,1656.98,0
1912787970244704,2579.72,13,pos,electronics,1,1656.98,0
1912787970244704,2930.96,7,pos,fuel,1,1656.98,0
1912787970244704,1731.54,15,atm,fuel,5,1656.98,0
1912787970244704,1160.54,15,atm,fuel,3,1656.98,0
1912787970244704,1654.17,6,pos,electronics,6,1656.98,0
1912787970244704,2108.53,4,atm,grocery,6,1656.98,0
1912787970244704,2666.48,16,online,electronics,3,1656.98,0
1912787970244704,1261.49,21,atm,travel,4,1656.98,0
1912787970244704,1543.69,7,pos,travel,3,1656.98,0
1912787970244704,1132.3,12,atm,electronics,4,1656.98,0
1912787970244704,742.58,2,pos,electronics,5,1656.98,0
1912787970244704,2409.52,4,pos,grocery,2,1656.98,0
1912787970244704,527.2,9,atm,grocery,6,1656.98,0
1912787970244704,474.44,17,atm,travel,5,1656.98,0
1912787970244704,2270.04,8,atm,travel,6,1656.98,0
1912787970244704,533.58,12,pos,electronics,6,1656.98,0
4515061650761719,961.77,12,online,fuel,6,862.5,0
4515061650761719,1342.96,8,pos,electronics,6,862.5,0
4515061650761719,323.9,0,online,electronics,4,862.5,0
4515061650761719,1460.92,7,atm,grocery,3,862.5,0
4515061650761719,1139.11,11,pos,grocery,5,862.5,0
4515061650761719,765.6,23,pos,electronics,4,862.5,0
4515061650761719,859.64,9,online,electronics,3,862.5,0
4515061650761719,591.62,17,online,fuel,4,862.5,0
4515061650761719,1456.02,17,pos,travel,5,862.5,0
4515061650761719,485.36,10,pos,travel,5,862.5,0
4515061650761719,373.1,13,online,fuel,1,862.5,0
4515061650761719,460.07,19,pos,travel,5,862.5,0
4515061650761719,50.75,10,pos,fuel,1,862.5,0
4515061650761719,1099.5,8,pos,grocery,6,862.5,0
4515061650761719,1364.22,15,pos,travel,1,862.5,0
4515061650761719,1156.08,2,atm,travel,3,862.5,0
4515061650761719,934.51,3,pos,grocery,3,862.5,0
4515061650761719,1191.43,14,atm,electronics,5,862.5,0
4515061650761719,600.97,12,atm,grocery,5,862.5,0
4515061650761719,765.29,2,atm,grocery,5,862.5,0
4894750970889723,293.72,16,pos,travel,1,1182.96,0
4894750970889723,1371.72,6,pos,fuel,3,1182.96,0
4894750970889723,1402.03,9,online,fuel,1,1182.96,0
4894750970889723,389.88,12,online,travel,4,1182.96,0
4894750970889723,1541.53,7,pos,fuel,3,1182.96,0
4894750970889723,1736.81,20,online,fuel,3,1182.96,0
4894750970889723,790.47,14,pos,grocery,6,1182.96,0
4894750970889723,1325.2,19,online,travel,3,1182.96,0
4894750970889723,771.24,14,online,travel,2,1182.96,0
4894750970889723,1526.72,8,online,electronics,5,1182.96,0
4894750970889723,682.18,1,pos,fuel,1,1182.96,0
4894750970889723,1104.97,0,atm,travel,4,1182.96,0
4894750970889723,701.1,17,online,travel,3,1182.96,0
4894750970889723,365.15,1,atm,fuel,4,1182.96,0
4894750970889723,1853.69,11,atm,travel,6,1182.96,0
4894750970889723,1137.42,23,online,fuel,5,1182.96,1
4894750970889723,1211.7,7,pos,fuel,1,1182.96,0
4894750970889723,1081.08,10,pos,travel,1,1182.96,0
4894750970889723,2140.59,9,atm,travel,1,1182.96,0
4894750970889723,1016.21,4,pos,electronics,6,1182.96,0
7762603465853632,1006.8,1,pos,fuel,6,784.44,0
7762603465853632,866.96,22,pos,electronics,1,784.44,0
7762603465853632,502.32,9,pos,grocery,3,784.44,0
7762603465853632,1014.75,0,online,travel,6,784.44,0
7762603465853632,879.41,6,online,electronics,3,784.44,0
7762603465853632,716.76,4,online,travel,2,784.44,0
7762603465853632,657.28,15,online,fuel,6,784.44,1
7762603465853632,1303.7,0,pos,fuel,1,784.44,0
7762603465853632,644.33,2,atm,grocery,2,784.44,0
7762603465853632,680.95,16,online,grocery,3,784.44,0
7762603465853632,798.39,20,pos,travel,6,784.44,0
7762603465853632,1119.81,9,atm,grocery,4,784.44,0
